robot_x,robot_y,robot_z
0.0329581,-0.701722,0x7ffdcec472d0
0.0329581,-0.701722,0x7ffdcec472d0
0.0329581,-0.701722,0x7ffdcec472d0
0.0329581,-0.701722,0x7ffdcec472d0
0.0329581,-0.701722,0x7ffdcec472d0
0.0329581,-0.701722,0x7ffdcec472d0
0.0329581,-0.701722,0x7ffdcec472d0
0.0329581,-0.701722,0x7ffdcec472d0
0.0329581,-0.701722,0x7ffdcec472d0
0.0415809,-0.701685,0x7ffdcec47480
0.0415809,-0.701685,0x7ffdcec46920
0.0415809,-0.701685,0x7ffdcec46920
0.0415809,-0.701685,0x7ffdcec46920
0.0415809,-0.701685,0x7ffdcec46920
0.0415809,-0.701685,0x7ffdcec46920
0.0329521,-0.701714,0x7ffdcec472d0
0.0329521,-0.701714,0x7ffdcec472d0
0.0329521,-0.701714,0x7ffdcec472d0
0.0329521,-0.701714,0x7ffdcec472d0
0.0329521,-0.701714,0x7ffdcec472d0
0.0329521,-0.701714,0x7ffdcec472d0
0.0329521,-0.701714,0x7ffdcec472d0
0.0329521,-0.701714,0x7ffdcec472d0
0.0329521,-0.701714,0x7ffdcec472d0
0.0329521,-0.701714,0x7ffdcec472d0
0.0415809,-0.701685,0x7ffdcec47480
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0329542,-0.701691,0x7ffdcec472d0
0.0329542,-0.701691,0x7ffdcec472d0
0.0329542,-0.701691,0x7ffdcec472d0
0.0329542,-0.701691,0x7ffdcec472d0
0.0329542,-0.701691,0x7ffdcec472d0
0.0329542,-0.701691,0x7ffdcec472d0
0.0329542,-0.701691,0x7ffdcec472d0
0.0329542,-0.701691,0x7ffdcec472d0
0.0329542,-0.701691,0x7ffdcec472d0
0.0329542,-0.701691,0x7ffdcec472d0
0.0415757,-0.70167,0x7ffdcec47480
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0329487,-0.701679,0x7ffdcec472d0
0.0329487,-0.701679,0x7ffdcec472d0
0.0329487,-0.701679,0x7ffdcec472d0
0.0329487,-0.701679,0x7ffdcec472d0
0.0329487,-0.701679,0x7ffdcec472d0
0.0329487,-0.701679,0x7ffdcec472d0
0.0329487,-0.701679,0x7ffdcec472d0
0.0329487,-0.701679,0x7ffdcec472d0
0.0329487,-0.701679,0x7ffdcec472d0
0.0329487,-0.701679,0x7ffdcec472d0
0.0415757,-0.70167,0x7ffdcec47480
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0415757,-0.70167,0x7ffdcec46920
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0415707,-0.701578,0x7ffdcec47480
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0329607,-0.701545,0x7ffdcec472d0
0.0415707,-0.701578,0x7ffdcec47480
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0329551,-0.701534,0x7ffdcec472d0
0.0329551,-0.701534,0x7ffdcec472d0
0.0329551,-0.701534,0x7ffdcec472d0
0.0329551,-0.701534,0x7ffdcec472d0
0.0329551,-0.701534,0x7ffdcec472d0
0.0329551,-0.701534,0x7ffdcec472d0
0.0329551,-0.701534,0x7ffdcec472d0
0.0329551,-0.701534,0x7ffdcec472d0
0.0329551,-0.701534,0x7ffdcec472d0
0.0329551,-0.701534,0x7ffdcec472d0
0.0415707,-0.701578,0x7ffdcec47480
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0415707,-0.701578,0x7ffdcec46920
0.0329537,-0.701548,0x7ffdcec472d0
0.0329537,-0.701548,0x7ffdcec472d0
0.0329537,-0.701548,0x7ffdcec472d0
0.0329537,-0.701548,0x7ffdcec472d0
0.0329537,-0.701548,0x7ffdcec472d0
0.0329537,-0.701548,0x7ffdcec472d0
0.0329537,-0.701548,0x7ffdcec472d0
0.0329537,-0.701548,0x7ffdcec472d0
0.0329537,-0.701548,0x7ffdcec472d0
0.0329537,-0.701548,0x7ffdcec472d0
0.0415746,-0.70146,0x7ffdcec47480
0.0415746,-0.70146,0x7ffdcec46920
0.0415746,-0.70146,0x7ffdcec46920
0.0415746,-0.70146,0x7ffdcec46920
0.0415746,-0.70146,0x7ffdcec46920
0.0415746,-0.70146,0x7ffdcec46920
0.0329344,-0.701617,0x7ffdcec472d0
0.0329344,-0.701617,0x7ffdcec472d0
0.0329344,-0.701617,0x7ffdcec472d0
0.0329344,-0.701617,0x7ffdcec472d0
0.0329344,-0.701617,0x7ffdcec472d0
0.0329344,-0.701617,0x7ffdcec472d0
0.0329344,-0.701617,0x7ffdcec472d0
0.0329344,-0.701617,0x7ffdcec472d0
0.0329344,-0.701617,0x7ffdcec472d0
0.0329344,-0.701617,0x7ffdcec472d0
0.0415746,-0.70146,0x7ffdcec47480
0.0415746,-0.70146,0x7ffdcec46920
0.0415746,-0.70146,0x7ffdcec46920
0.0415746,-0.70146,0x7ffdcec46920
0.0415746,-0.70146,0x7ffdcec46920
0.0415746,-0.70146,0x7ffdcec46920
0.0329338,-0.701625,0x7ffdcec472d0
0.0329338,-0.701625,0x7ffdcec472d0
0.0329338,-0.701625,0x7ffdcec472d0
0.0329338,-0.701625,0x7ffdcec472d0
0.0329338,-0.701625,0x7ffdcec472d0
0.0329338,-0.701625,0x7ffdcec472d0
0.0329338,-0.701625,0x7ffdcec472d0
0.0329338,-0.701625,0x7ffdcec472d0
0.0329338,-0.701625,0x7ffdcec472d0
0.0329338,-0.701625,0x7ffdcec472d0
0.0415746,-0.70146,0x7ffdcec47480
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.03294,-0.701555,0x7ffdcec472d0
0.03294,-0.701555,0x7ffdcec472d0
0.03294,-0.701555,0x7ffdcec472d0
0.03294,-0.701555,0x7ffdcec472d0
0.03294,-0.701555,0x7ffdcec472d0
0.03294,-0.701555,0x7ffdcec472d0
0.03294,-0.701555,0x7ffdcec472d0
0.03294,-0.701555,0x7ffdcec472d0
0.03294,-0.701555,0x7ffdcec472d0
0.03294,-0.701555,0x7ffdcec472d0
0.0415658,-0.701412,0x7ffdcec47480
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0329412,-0.701468,0x7ffdcec472d0
0.0329412,-0.701468,0x7ffdcec472d0
0.0329412,-0.701468,0x7ffdcec472d0
0.0329412,-0.701468,0x7ffdcec472d0
0.0329412,-0.701468,0x7ffdcec472d0
0.0329412,-0.701468,0x7ffdcec472d0
0.0329412,-0.701468,0x7ffdcec472d0
0.0329412,-0.701468,0x7ffdcec472d0
0.0329412,-0.701468,0x7ffdcec472d0
0.0329412,-0.701468,0x7ffdcec472d0
0.0415658,-0.701412,0x7ffdcec47480
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0415658,-0.701412,0x7ffdcec46920
0.0329455,-0.701419,0x7ffdcec472d0
0.0329455,-0.701419,0x7ffdcec472d0
0.0329455,-0.701419,0x7ffdcec472d0
0.0329455,-0.701419,0x7ffdcec472d0
0.0329455,-0.701419,0x7ffdcec472d0
0.0329455,-0.701419,0x7ffdcec472d0
0.0329455,-0.701419,0x7ffdcec472d0
0.0329455,-0.701419,0x7ffdcec472d0
0.0329455,-0.701419,0x7ffdcec472d0
0.0329455,-0.701419,0x7ffdcec472d0
0.0415658,-0.701412,0x7ffdcec47480
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0329433,-0.70137,0x7ffdcec472d0
0.0329433,-0.70137,0x7ffdcec472d0
0.0329433,-0.70137,0x7ffdcec472d0
0.0329433,-0.70137,0x7ffdcec472d0
0.0329433,-0.70137,0x7ffdcec472d0
0.0329433,-0.70137,0x7ffdcec472d0
0.0329433,-0.70137,0x7ffdcec472d0
0.0329433,-0.70137,0x7ffdcec472d0
0.0329433,-0.70137,0x7ffdcec472d0
0.0329433,-0.70137,0x7ffdcec472d0
0.0415699,-0.701293,0x7ffdcec47480
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0329428,-0.701302,0x7ffdcec472d0
0.0329428,-0.701302,0x7ffdcec472d0
0.0329428,-0.701302,0x7ffdcec472d0
0.0329428,-0.701302,0x7ffdcec472d0
0.0329428,-0.701302,0x7ffdcec472d0
0.0329428,-0.701302,0x7ffdcec472d0
0.0329428,-0.701302,0x7ffdcec472d0
0.0329428,-0.701302,0x7ffdcec472d0
0.0329428,-0.701302,0x7ffdcec472d0
0.0329428,-0.701302,0x7ffdcec472d0
0.0415699,-0.701293,0x7ffdcec47480
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0415699,-0.701293,0x7ffdcec46920
0.0329424,-0.701268,0x7ffdcec472d0
0.0329424,-0.701268,0x7ffdcec472d0
0.0329424,-0.701268,0x7ffdcec472d0
0.0329424,-0.701268,0x7ffdcec472d0
0.0329424,-0.701268,0x7ffdcec472d0
0.0329424,-0.701268,0x7ffdcec472d0
0.0329424,-0.701268,0x7ffdcec472d0
0.0329424,-0.701268,0x7ffdcec472d0
0.0329424,-0.701268,0x7ffdcec472d0
0.0329424,-0.701268,0x7ffdcec472d0
0.0415676,-0.701171,0x7ffdcec47480
0.0415676,-0.701171,0x7ffdcec46920
0.0415676,-0.701171,0x7ffdcec46920
0.0415676,-0.701171,0x7ffdcec46920
0.0415676,-0.701171,0x7ffdcec46920
0.0415676,-0.701171,0x7ffdcec46920
0.0329418,-0.701275,0x7ffdcec472d0
0.0329418,-0.701275,0x7ffdcec472d0
0.0329418,-0.701275,0x7ffdcec472d0
0.0329418,-0.701275,0x7ffdcec472d0
0.0329418,-0.701275,0x7ffdcec472d0
0.0329418,-0.701275,0x7ffdcec472d0
0.0329418,-0.701275,0x7ffdcec472d0
0.0329418,-0.701275,0x7ffdcec472d0
0.0329418,-0.701275,0x7ffdcec472d0
0.0329418,-0.701275,0x7ffdcec472d0
0.0415676,-0.701171,0x7ffdcec47480
0.0415676,-0.701171,0x7ffdcec46920
0.0415676,-0.701171,0x7ffdcec46920
0.0415676,-0.701171,0x7ffdcec46920
0.0415676,-0.701171,0x7ffdcec46920
0.0415676,-0.701171,0x7ffdcec46920
0.0329409,-0.701285,0x7ffdcec472d0
0.0329409,-0.701285,0x7ffdcec472d0
0.0329409,-0.701285,0x7ffdcec472d0
0.0329409,-0.701285,0x7ffdcec472d0
0.0329409,-0.701285,0x7ffdcec472d0
0.0329409,-0.701285,0x7ffdcec472d0
0.0329409,-0.701285,0x7ffdcec472d0
0.0329409,-0.701285,0x7ffdcec472d0
0.0329409,-0.701285,0x7ffdcec472d0
0.0329409,-0.701285,0x7ffdcec472d0
0.0415676,-0.701171,0x7ffdcec47480
0.0415697,-0.701132,0x7ffdcec46920
0.0415697,-0.701132,0x7ffdcec46920
0.0415697,-0.701132,0x7ffdcec46920
0.0415697,-0.701132,0x7ffdcec46920
0.0415697,-0.701132,0x7ffdcec46920
0.0329423,-0.701269,0x7ffdcec472d0
0.0329423,-0.701269,0x7ffdcec472d0
0.0329423,-0.701269,0x7ffdcec472d0
0.0329423,-0.701269,0x7ffdcec472d0
0.0329423,-0.701269,0x7ffdcec472d0
0.0329423,-0.701269,0x7ffdcec472d0
0.0329423,-0.701269,0x7ffdcec472d0
0.0329423,-0.701269,0x7ffdcec472d0
0.0329423,-0.701269,0x7ffdcec472d0
0.0329423,-0.701269,0x7ffdcec472d0
0.0415757,-0.701065,0x7ffdcec47480
0.0415757,-0.701065,0x7ffdcec46920
0.0415757,-0.701065,0x7ffdcec46920
0.0415757,-0.701065,0x7ffdcec46920
0.0415757,-0.701065,0x7ffdcec46920
0.0415757,-0.701065,0x7ffdcec46920
0.0329437,-0.701253,0x7ffdcec472d0
0.0329437,-0.701253,0x7ffdcec472d0
0.0329437,-0.701253,0x7ffdcec472d0
0.0329437,-0.701253,0x7ffdcec472d0
0.0329437,-0.701253,0x7ffdcec472d0
0.0329437,-0.701253,0x7ffdcec472d0
0.0329437,-0.701253,0x7ffdcec472d0
0.0329437,-0.701253,0x7ffdcec472d0
0.0329437,-0.701253,0x7ffdcec472d0
0.0329437,-0.701253,0x7ffdcec472d0
0.0415757,-0.701065,0x7ffdcec47480
0.0415757,-0.701065,0x7ffdcec46920
0.0415757,-0.701065,0x7ffdcec46920
0.0415757,-0.701065,0x7ffdcec46920
0.0415757,-0.701065,0x7ffdcec46920
0.0415757,-0.701065,0x7ffdcec46920
0.0329381,-0.701242,0x7ffdcec472d0
0.0329381,-0.701242,0x7ffdcec472d0
0.0329381,-0.701242,0x7ffdcec472d0
0.0329381,-0.701242,0x7ffdcec472d0
0.0329381,-0.701242,0x7ffdcec472d0
0.0329381,-0.701242,0x7ffdcec472d0
0.0329381,-0.701242,0x7ffdcec472d0
0.0329381,-0.701242,0x7ffdcec472d0
0.0329381,-0.701242,0x7ffdcec472d0
0.0329381,-0.701242,0x7ffdcec472d0
0.0415757,-0.701065,0x7ffdcec47480
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0329412,-0.701207,0x7ffdcec472d0
0.0329412,-0.701207,0x7ffdcec472d0
0.0329412,-0.701207,0x7ffdcec472d0
0.0329412,-0.701207,0x7ffdcec472d0
0.0329412,-0.701207,0x7ffdcec472d0
0.0329412,-0.701207,0x7ffdcec472d0
0.0329412,-0.701207,0x7ffdcec472d0
0.0329412,-0.701207,0x7ffdcec472d0
0.0329412,-0.701207,0x7ffdcec472d0
0.0329412,-0.701207,0x7ffdcec472d0
0.0415816,-0.700999,0x7ffdcec47480
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0329458,-0.701156,0x7ffdcec472d0
0.0329486,-0.701124,0x7ffdcec472d0
0.0329486,-0.701124,0x7ffdcec472d0
0.0329486,-0.701124,0x7ffdcec472d0
0.0329486,-0.701124,0x7ffdcec472d0
0.0329486,-0.701124,0x7ffdcec472d0
0.0329486,-0.701124,0x7ffdcec472d0
0.0329486,-0.701124,0x7ffdcec472d0
0.0329486,-0.701124,0x7ffdcec472d0
0.0329486,-0.701124,0x7ffdcec472d0
0.0415816,-0.700999,0x7ffdcec47480
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0415816,-0.700999,0x7ffdcec46920
0.0329531,-0.701075,0x7ffdcec472d0
0.0329531,-0.701075,0x7ffdcec472d0
0.0329531,-0.701075,0x7ffdcec472d0
0.0329531,-0.701075,0x7ffdcec472d0
0.0329531,-0.701075,0x7ffdcec472d0
0.0329531,-0.701075,0x7ffdcec472d0
0.0329531,-0.701075,0x7ffdcec472d0
0.0329531,-0.701075,0x7ffdcec472d0
0.0329531,-0.701075,0x7ffdcec472d0
0.0329531,-0.701075,0x7ffdcec472d0
0.0415904,-0.700826,0x7ffdcec47480
0.0415904,-0.700826,0x7ffdcec46920
0.0415904,-0.700826,0x7ffdcec46920
0.0415904,-0.700826,0x7ffdcec46920
0.0415904,-0.700826,0x7ffdcec46920
0.0415904,-0.700826,0x7ffdcec46920
0.0329576,-0.701024,0x7ffdcec472d0
0.0329576,-0.701024,0x7ffdcec472d0
0.0329576,-0.701024,0x7ffdcec472d0
0.0329576,-0.701024,0x7ffdcec472d0
0.0329576,-0.701024,0x7ffdcec472d0
0.0329576,-0.701024,0x7ffdcec472d0
0.0329576,-0.701024,0x7ffdcec472d0
0.0329576,-0.701024,0x7ffdcec472d0
0.0329576,-0.701024,0x7ffdcec472d0
0.0329576,-0.701024,0x7ffdcec472d0
0.0415904,-0.700826,0x7ffdcec47480
0.0415904,-0.700826,0x7ffdcec46920
0.0415904,-0.700826,0x7ffdcec46920
0.0415904,-0.700826,0x7ffdcec46920
0.0415904,-0.700826,0x7ffdcec46920
0.0415904,-0.700826,0x7ffdcec46920
0.0329531,-0.701,0x7ffdcec472d0
0.0329531,-0.701,0x7ffdcec472d0
0.0329531,-0.701,0x7ffdcec472d0
0.0329531,-0.701,0x7ffdcec472d0
0.0329531,-0.701,0x7ffdcec472d0
0.0329531,-0.701,0x7ffdcec472d0
0.0329531,-0.701,0x7ffdcec472d0
0.0329531,-0.701,0x7ffdcec472d0
0.0329531,-0.701,0x7ffdcec472d0
0.0329531,-0.701,0x7ffdcec472d0
0.0415904,-0.700826,0x7ffdcec47480
0.0415961,-0.700763,0x7ffdcec46920
0.0415961,-0.700763,0x7ffdcec46920
0.0415961,-0.700763,0x7ffdcec46920
0.0415961,-0.700763,0x7ffdcec46920
0.0415961,-0.700763,0x7ffdcec46920
0.0329554,-0.700975,0x7ffdcec472d0
0.0329554,-0.700975,0x7ffdcec472d0
0.0329554,-0.700975,0x7ffdcec472d0
0.0329554,-0.700975,0x7ffdcec472d0
0.0329554,-0.700975,0x7ffdcec472d0
0.0329554,-0.700975,0x7ffdcec472d0
0.0329554,-0.700975,0x7ffdcec472d0
0.0329554,-0.700975,0x7ffdcec472d0
0.0329554,-0.700975,0x7ffdcec472d0
0.0329554,-0.700975,0x7ffdcec472d0
0.041594,-0.700712,0x7ffdcec47480
0.041594,-0.700712,0x7ffdcec46920
0.041594,-0.700712,0x7ffdcec46920
0.041594,-0.700712,0x7ffdcec46920
0.041594,-0.700712,0x7ffdcec46920
0.041594,-0.700712,0x7ffdcec46920
0.0329618,-0.700903,0x7ffdcec472d0
0.0329618,-0.700903,0x7ffdcec472d0
0.0329618,-0.700903,0x7ffdcec472d0
0.0329618,-0.700903,0x7ffdcec472d0
0.0329618,-0.700903,0x7ffdcec472d0
0.0329618,-0.700903,0x7ffdcec472d0
0.0329618,-0.700903,0x7ffdcec472d0
0.0329618,-0.700903,0x7ffdcec472d0
0.0329618,-0.700903,0x7ffdcec472d0
0.0329618,-0.700903,0x7ffdcec472d0
0.041594,-0.700712,0x7ffdcec47480
0.041594,-0.700712,0x7ffdcec46920
0.041594,-0.700712,0x7ffdcec46920
0.041594,-0.700712,0x7ffdcec46920
0.041594,-0.700712,0x7ffdcec46920
0.041594,-0.700712,0x7ffdcec46920
0.0329617,-0.70083,0x7ffdcec472d0
0.0329617,-0.70083,0x7ffdcec472d0
0.0329617,-0.70083,0x7ffdcec472d0
0.0329617,-0.70083,0x7ffdcec472d0
0.0329617,-0.70083,0x7ffdcec472d0
0.0329617,-0.70083,0x7ffdcec472d0
0.0329617,-0.70083,0x7ffdcec472d0
0.0329617,-0.70083,0x7ffdcec472d0
0.0329617,-0.70083,0x7ffdcec472d0
0.0329617,-0.70083,0x7ffdcec472d0
0.041594,-0.700712,0x7ffdcec47480
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0329627,-0.70078,0x7ffdcec472d0
0.0329627,-0.70078,0x7ffdcec472d0
0.0329627,-0.70078,0x7ffdcec472d0
0.0329627,-0.70078,0x7ffdcec472d0
0.0329627,-0.70078,0x7ffdcec472d0
0.0416014,-0.700629,0x7ffdcec47480
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0329638,-0.700769,0x7ffdcec472d0
0.0329638,-0.700769,0x7ffdcec472d0
0.0329638,-0.700769,0x7ffdcec472d0
0.0329638,-0.700769,0x7ffdcec472d0
0.0329638,-0.700769,0x7ffdcec472d0
0.0416014,-0.700629,0x7ffdcec47480
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0416014,-0.700629,0x7ffdcec46920
0.0329643,-0.700763,0x7ffdcec472d0
0.0329643,-0.700763,0x7ffdcec472d0
0.0329643,-0.700763,0x7ffdcec472d0
0.0329643,-0.700763,0x7ffdcec472d0
0.0329643,-0.700763,0x7ffdcec472d0
0.0416026,-0.700528,0x7ffdcec47480
0.0416026,-0.700528,0x7ffdcec46920
0.0416026,-0.700528,0x7ffdcec46920
0.0416026,-0.700528,0x7ffdcec46920
0.0416026,-0.700528,0x7ffdcec46920
0.0416026,-0.700528,0x7ffdcec46920
0.0329634,-0.700772,0x7ffdcec472d0
0.0329634,-0.700772,0x7ffdcec472d0
0.0329634,-0.700772,0x7ffdcec472d0
0.0329634,-0.700772,0x7ffdcec472d0
0.0329634,-0.700772,0x7ffdcec472d0
0.0416026,-0.700528,0x7ffdcec47480
0.0416026,-0.700528,0x7ffdcec46920
0.0416026,-0.700528,0x7ffdcec46920
0.0416026,-0.700528,0x7ffdcec46920
0.0416026,-0.700528,0x7ffdcec46920
0.0416026,-0.700528,0x7ffdcec46920
0.0329564,-0.700777,0x7ffdcec472d0
0.0329564,-0.700777,0x7ffdcec472d0
0.0329564,-0.700777,0x7ffdcec472d0
0.0329564,-0.700777,0x7ffdcec472d0
0.0329564,-0.700777,0x7ffdcec472d0
0.0416026,-0.700528,0x7ffdcec47480
0.0416028,-0.700452,0x7ffdcec46920
0.0416028,-0.700452,0x7ffdcec46920
0.0416028,-0.700452,0x7ffdcec46920
0.0416028,-0.700452,0x7ffdcec46920
0.0416028,-0.700452,0x7ffdcec46920
0.0329576,-0.700726,0x7ffdcec472d0
0.0329576,-0.700726,0x7ffdcec472d0
0.0329576,-0.700726,0x7ffdcec472d0
0.0329576,-0.700726,0x7ffdcec472d0
0.0329576,-0.700726,0x7ffdcec472d0
0.0416028,-0.700452,0x7ffdcec47480
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0329881,-0.700236,0x7ffdcec472d0
0.0329881,-0.700236,0x7ffdcec472d0
0.0329881,-0.700236,0x7ffdcec472d0
0.0329881,-0.700236,0x7ffdcec472d0
0.0329881,-0.700236,0x7ffdcec472d0
0.0329881,-0.700236,0x7ffdcec472d0
0.0329881,-0.700236,0x7ffdcec472d0
0.0329881,-0.700236,0x7ffdcec472d0
0.0329881,-0.700236,0x7ffdcec472d0
0.0329881,-0.700236,0x7ffdcec472d0
0.0416222,-0.700072,0x7ffdcec47480
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.0416222,-0.700072,0x7ffdcec46920
0.03299,-0.700215,0x7ffdcec472d0
0.03299,-0.700215,0x7ffdcec472d0
0.03299,-0.700215,0x7ffdcec472d0
0.03299,-0.700215,0x7ffdcec472d0
0.03299,-0.700215,0x7ffdcec472d0
0.03299,-0.700215,0x7ffdcec472d0
0.03299,-0.700215,0x7ffdcec472d0
0.03299,-0.700215,0x7ffdcec472d0
0.03299,-0.700215,0x7ffdcec472d0
0.03299,-0.700215,0x7ffdcec472d0
0.0416353,-0.699925,0x7ffdcec47480
0.0416353,-0.699925,0x7ffdcec46920
0.0416353,-0.699925,0x7ffdcec46920
0.0416353,-0.699925,0x7ffdcec46920
0.0416353,-0.699925,0x7ffdcec46920
0.0416353,-0.699925,0x7ffdcec46920
0.0329797,-0.700218,0x7ffdcec472d0
0.0329797,-0.700218,0x7ffdcec472d0
0.0329797,-0.700218,0x7ffdcec472d0
0.0329797,-0.700218,0x7ffdcec472d0
0.0329797,-0.700218,0x7ffdcec472d0
0.0329797,-0.700218,0x7ffdcec472d0
0.0329797,-0.700218,0x7ffdcec472d0
0.0329797,-0.700218,0x7ffdcec472d0
0.0329797,-0.700218,0x7ffdcec472d0
0.0329797,-0.700218,0x7ffdcec472d0
0.0416353,-0.699925,0x7ffdcec47480
0.0416353,-0.699925,0x7ffdcec46920
0.0416353,-0.699925,0x7ffdcec46920
0.0416353,-0.699925,0x7ffdcec46920
0.0416353,-0.699925,0x7ffdcec46920
0.0416353,-0.699925,0x7ffdcec46920
0.0329738,-0.700211,0x7ffdcec472d0
0.0329738,-0.700211,0x7ffdcec472d0
0.0329738,-0.700211,0x7ffdcec472d0
0.0329738,-0.700211,0x7ffdcec472d0
0.0329738,-0.700211,0x7ffdcec472d0
0.0329738,-0.700211,0x7ffdcec472d0
0.0329738,-0.700211,0x7ffdcec472d0
